review_id,product_category,rating,sentiment_label,review_text,date
780,chuột,5,positive,"đóng gói cẩn thận, di chuột mượt, click nhạy, rất đáng tiền, đáng tiền",2025-07-22
781,giày thể thao,1,negative,"đóng gói cẩn thận, keo dán chưa chắc, đáng tiền",2025-12-11
782,áo thun,3,neutral,"shop giao nhanh, đúng mô tả, chất vải bình thường, hơi tiếc",2026-04-02
783,nồi chiên,2,negative,vỏ có vết xước,2025-06-03
784,sạc dự phòng,1,negative,"sạc vào rất chậm, đáng tiền",2026-02-14
785,nồi chiên,4,positive,"đóng gói cẩn thận, nướng nhanh, chín đều, hơi tiếc",2025-11-17
786,sạc dự phòng,3,neutral,"đúng mô tả nhưng chưa nổi bật, đáng tiền",2025-12-28
787,nồi chiên,4,positive,"máy chạy êm, dễ vệ sinh, hơi tiếc",2026-03-26
788,bàn phím,5,positive,"đóng gói cẩn thận, keycap chắc chắn, build ngon, sẽ ủng hộ tiếp",2025-02-27
789,tai nghe,3,neutral,nghe ổn trong tầm giá,2026-02-14
790,áo thun,3,neutral,"săn sale nên thấy đúng mô tả, chất vải bình thường",2025-06-08
791,nồi chiên,4,positive,"nướng nhanh, chín đều, hơi tiếc",2025-07-18
792,giày thể thao,3,neutral,mẫu đẹp nhưng chưa thử chạy lâu,2026-03-23
793,chuột,4,positive,"cầm vừa tay, phản hồi tốt",2026-01-24
794,tai nghe,2,negative,"shop giao nhanh, âm bị rè khi mở lớn, đáng tiền",2025-05-22
795,sạc dự phòng,5,positive,"shop giao nhanh, thiết kế đẹp, cầm chắc tay, sẽ ủng hộ tiếp",2025-05-21
796,chuột,4,positive,"cầm vừa tay, phản hồi tốt, đáng tiền",2025-05-19
797,bàn phím,3,neutral,"gõ ổn, chưa có gì nổi bật, đáng tiền",2025-11-10
798,tai nghe,1,negative,săn sale nên thấy âm bị rè khi mở lớn,2025-02-24
799,áo thun,5,positive,"vải mềm, form đẹp",2025-11-19
800,nồi chiên,2,negative,"đóng gói cẩn thận, vỏ có vết xước, sẽ ủng hộ tiếp",2026-01-01
801,nồi chiên,2,negative,"shop giao nhanh, nhiệt không đều như mong đợi",2026-02-21
802,nồi chiên,3,neutral,"đóng gói cẩn thận, nấu được nhưng không quá nhanh, hơi tiếc",2025-08-29
803,bàn phím,3,neutral,"săn sale nên thấy đúng mô tả nhưng giao hơi lâu, sẽ ủng hộ tiếp",2025-12-25
804,giày thể thao,5,positive,"đế bám tốt, chạy thích",2025-09-01
805,chuột,5,positive,"đóng gói cẩn thận, cầm vừa tay, phản hồi tốt",2025-10-22
806,bàn phím,1,negative,led không đều màu,2026-02-10
807,tai nghe,2,negative,"âm bị rè khi mở lớn, sẽ ủng hộ tiếp",2025-10-08
808,bàn phím,3,neutral,"shop giao nhanh, đúng mô tả nhưng giao hơi lâu",2025-08-09
809,nồi chiên,3,neutral,"dùng ổn, cần test thêm",2026-03-05
810,áo thun,5,positive,"màu đẹp như hình, hơi tiếc",2025-04-01
811,tai nghe,3,neutral,"chưa test lâu nên chưa rõ độ bền, hơi tiếc",2025-06-17
812,áo thun,1,negative,"shop giao nhanh, size bị lệch, mặc không vừa",2026-01-22
813,giày thể thao,3,neutral,"mẫu đẹp nhưng chưa thử chạy lâu, đáng tiền",2025-07-19
814,sạc dự phòng,1,negative,"đóng gói cẩn thận, máy hơi nóng khi sạc, đáng tiền",2025-10-19
815,nồi chiên,3,neutral,"đóng gói cẩn thận, đúng mô tả, mức trung bình",2025-10-26
816,chuột,1,negative,"con lăn bị kẹt, trải nghiệm tệ, đáng tiền",2025-10-09
817,chuột,5,positive,"cầm vừa tay, phản hồi tốt, sẽ ủng hộ tiếp",2025-08-10
818,giày thể thao,2,negative,"săn sale nên thấy đi hơi cứng chân, hơi tiếc",2025-10-07
819,bàn phím,1,negative,"một vài phím bị liệt, hơi tiếc",2026-03-08
820,tai nghe,3,neutral,"shop giao nhanh, chưa test lâu nên chưa rõ độ bền, sẽ ủng hộ tiếp",2025-01-06
821,chuột,2,negative,"shop giao nhanh, kết nối chập chờn, dùng bực mình",2025-03-12
822,giày thể thao,3,neutral,"shop giao nhanh, chất lượng bình thường, hơi tiếc",2025-09-18
823,áo thun,2,negative,"shop giao nhanh, vải mỏng hơn mong đợi, sẽ ủng hộ tiếp",2025-08-06
824,sạc dự phòng,5,positive,"dùng ổn định, rất hài lòng, đáng tiền",2025-07-30
825,sạc dự phòng,1,negative,"săn sale nên thấy máy hơi nóng khi sạc, đáng tiền",2025-02-27
826,sạc dự phòng,4,positive,"dùng ổn định, rất hài lòng, đáng tiền",2025-08-27
827,sạc dự phòng,4,positive,"thiết kế đẹp, cầm chắc tay",2026-02-13
828,sạc dự phòng,4,positive,"dùng ổn định, rất hài lòng, hơi tiếc",2025-08-21
829,sạc dự phòng,3,neutral,"đóng gói cẩn thận, sạc ở mức bình thường, đáng tiền",2025-03-27
830,chuột,2,negative,"săn sale nên thấy double click sau vài ngày, khá khó chịu",2025-03-28
831,sạc dự phòng,5,positive,"săn sale nên thấy thiết kế đẹp, cầm chắc tay",2025-03-06
832,sạc dự phòng,5,positive,"sạc nhanh, pin đúng dung lượng, đáng tiền",2025-05-21
833,nồi chiên,4,positive,"shop giao nhanh, dung tích lớn, rất tiện, hơi tiếc",2025-07-09
834,nồi chiên,4,positive,"nướng nhanh, chín đều",2025-06-25
835,chuột,3,neutral,"săn sale nên thấy chưa dùng lâu nên chưa đánh giá thêm, sẽ ủng hộ tiếp",2025-12-05
836,áo thun,1,negative,"đóng gói cẩn thận, chỉ thừa nhiều, hơi thất vọng",2025-11-25
837,tai nghe,3,neutral,"săn sale nên thấy âm thanh ở mức chấp nhận được, hơi tiếc",2025-09-01
838,tai nghe,4,positive,"săn sale nên thấy mic thu âm rõ, gọi điện tốt, hơi tiếc",2025-05-15
839,bàn phím,1,negative,"săn sale nên thấy led không đều màu, hơi tiếc",2025-12-14
840,tai nghe,3,neutral,"đóng gói cẩn thận, chưa test lâu nên chưa rõ độ bền, hơi tiếc",2025-11-09
841,giày thể thao,3,neutral,"mẫu đẹp nhưng chưa thử chạy lâu, đáng tiền",2025-12-02
842,sạc dự phòng,4,positive,"đóng gói cẩn thận, dùng ổn định, rất hài lòng, sẽ ủng hộ tiếp",2025-06-10
843,sạc dự phòng,4,positive,"săn sale nên thấy sạc nhanh, pin đúng dung lượng",2025-09-26
844,chuột,1,negative,"đóng gói cẩn thận, con lăn bị kẹt, trải nghiệm tệ, sẽ ủng hộ tiếp",2025-01-18
845,chuột,1,negative,"double click sau vài ngày, khá khó chịu",2026-03-15
846,sạc dự phòng,4,positive,"shop giao nhanh, dùng ổn định, rất hài lòng, đáng tiền",2025-05-31
847,áo thun,2,negative,"săn sale nên thấy vải mỏng hơn mong đợi, đáng tiền",2025-05-12
848,bàn phím,3,neutral,"săn sale nên thấy đúng mô tả nhưng giao hơi lâu, đáng tiền",2025-01-31
849,tai nghe,3,neutral,"nghe ổn trong tầm giá, hơi tiếc",2025-04-13
850,sạc dự phòng,5,positive,"sạc nhanh, pin đúng dung lượng, hơi tiếc",2025-04-22
851,sạc dự phòng,2,negative,sạc vào rất chậm,2025-02-06
852,sạc dự phòng,1,negative,"shop giao nhanh, dung lượng không như quảng cáo",2025-01-20
853,giày thể thao,4,positive,"đế bám tốt, chạy thích",2025-09-21
854,giày thể thao,3,neutral,săn sale nên thấy mẫu đẹp nhưng chưa thử chạy lâu,2025-10-04
855,bàn phím,5,positive,"keycap chắc chắn, build ngon, đáng tiền",2025-06-20
856,giày thể thao,4,positive,"đế bám tốt, chạy thích, đáng tiền",2025-02-11
857,nồi chiên,5,positive,"nướng nhanh, chín đều",2025-07-16
858,giày thể thao,5,positive,"đóng gói cẩn thận, nhẹ chân, đúng size, hơi tiếc",2025-02-13
859,giày thể thao,4,positive,"shop giao nhanh, đi êm chân, form đẹp",2026-01-04
860,sạc dự phòng,5,positive,"đóng gói cẩn thận, dùng ổn định, rất hài lòng, hơi tiếc",2025-10-01
861,nồi chiên,3,neutral,"nấu được nhưng không quá nhanh, đáng tiền",2026-02-08
862,giày thể thao,4,positive,"nhẹ chân, đúng size, hơi tiếc",2025-12-14
863,nồi chiên,3,neutral,"dùng ổn, cần test thêm, sẽ ủng hộ tiếp",2025-09-08
864,giày thể thao,4,positive,"shop giao nhanh, nhẹ chân, đúng size",2025-03-30
865,giày thể thao,5,positive,"đế bám tốt, chạy thích, sẽ ủng hộ tiếp",2026-03-04
866,sạc dự phòng,4,positive,"thiết kế đẹp, cầm chắc tay",2025-04-23
867,chuột,3,neutral,"săn sale nên thấy đúng mô tả, hiệu năng bình thường, đáng tiền",2025-03-03
868,giày thể thao,2,negative,keo dán chưa chắc,2025-03-30
869,tai nghe,5,positive,"shop giao nhanh, đeo êm tai lâu không đau, đáng tiền",2025-10-11
870,bàn phím,4,positive,"gõ êm tay, led đẹp, hơi tiếc",2026-02-03
871,bàn phím,5,positive,"gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2025-02-15
872,giày thể thao,2,negative,"săn sale nên thấy size không chuẩn, sẽ ủng hộ tiếp",2025-04-16
873,bàn phím,2,negative,"shop giao nhanh, một vài phím bị liệt",2025-12-21
874,chuột,1,negative,"đóng gói cẩn thận, con lăn bị kẹt, trải nghiệm tệ, hơi tiếc",2025-01-03
875,sạc dự phòng,4,positive,"đóng gói cẩn thận, dùng ổn định, rất hài lòng",2025-09-17
876,bàn phím,4,positive,"shop giao nhanh, gõ êm tay, led đẹp",2026-02-12
877,bàn phím,2,negative,"shop giao nhanh, một vài phím bị liệt",2025-01-28
878,giày thể thao,4,positive,"đóng gói cẩn thận, đế bám tốt, chạy thích",2026-02-17
879,nồi chiên,4,positive,"shop giao nhanh, dung tích lớn, rất tiện, sẽ ủng hộ tiếp",2026-02-07
880,chuột,4,positive,"săn sale nên thấy pin trâu, dùng mượt cả ngày",2025-10-24
881,tai nghe,5,positive,"đóng gói cẩn thận, âm thanh rõ, bass tốt, sẽ ủng hộ tiếp",2025-02-20
882,bàn phím,2,negative,"một vài phím bị liệt, hơi tiếc",2025-10-27
883,áo thun,5,positive,"vải mềm, form đẹp, hơi tiếc",2025-04-02
884,áo thun,5,positive,"đóng gói cẩn thận, màu đẹp như hình, đáng tiền",2025-04-14
885,tai nghe,4,positive,"âm thanh rõ, bass tốt, hơi tiếc",2025-08-23
886,áo thun,5,positive,"mặc thoải mái, đường may chắc, sẽ ủng hộ tiếp",2026-02-09
887,nồi chiên,1,negative,săn sale nên thấy quạt hơi ồn,2025-09-08
888,nồi chiên,3,neutral,"nấu được nhưng không quá nhanh, hơi tiếc",2026-01-12
889,nồi chiên,5,positive,"shop giao nhanh, dung tích lớn, rất tiện",2025-03-18
890,sạc dự phòng,3,neutral,"săn sale nên thấy dùng được, chưa thấy vấn đề",2025-01-18
891,áo thun,1,negative,"săn sale nên thấy vải mỏng hơn mong đợi, sẽ ủng hộ tiếp",2025-02-12
892,sạc dự phòng,3,neutral,"đóng gói cẩn thận, dùng được, chưa thấy vấn đề, đáng tiền",2025-05-03
893,giày thể thao,3,neutral,"đóng gói cẩn thận, chất lượng bình thường, sẽ ủng hộ tiếp",2025-12-27
894,áo thun,3,neutral,"shop giao nhanh, đúng mô tả, chất vải bình thường, hơi tiếc",2025-04-05
895,nồi chiên,3,neutral,"đúng mô tả, mức trung bình, hơi tiếc",2026-04-03
896,giày thể thao,4,positive,"đóng gói cẩn thận, đế bám tốt, chạy thích",2025-10-05
897,sạc dự phòng,3,neutral,đúng mô tả nhưng chưa nổi bật,2025-12-12
898,tai nghe,3,neutral,săn sale nên thấy nghe ổn trong tầm giá,2025-01-21
899,tai nghe,4,positive,"đóng gói cẩn thận, âm thanh rõ, bass tốt, sẽ ủng hộ tiếp",2025-10-04
900,chuột,1,negative,"đóng gói cẩn thận, con lăn bị kẹt, trải nghiệm tệ, đáng tiền",2025-09-15
901,giày thể thao,4,positive,"đóng gói cẩn thận, đế bám tốt, chạy thích, hơi tiếc",2025-09-06
902,sạc dự phòng,2,negative,máy hơi nóng khi sạc,2026-04-06
903,tai nghe,5,positive,"săn sale nên thấy âm thanh rõ, bass tốt",2025-02-11
904,áo thun,3,neutral,"shop giao nhanh, mặc tạm ổn, đáng tiền",2025-02-27
905,giày thể thao,4,positive,"nhẹ chân, đúng size, đáng tiền",2025-08-02
906,giày thể thao,2,negative,"săn sale nên thấy đi hơi cứng chân, hơi tiếc",2026-01-13
907,giày thể thao,4,positive,"shop giao nhanh, đi êm chân, form đẹp",2025-11-27
908,tai nghe,5,positive,đeo êm tai lâu không đau,2026-03-08
909,sạc dự phòng,5,positive,"shop giao nhanh, thiết kế đẹp, cầm chắc tay, đáng tiền",2025-04-27
910,áo thun,5,positive,"đóng gói cẩn thận, vải mềm, form đẹp, đáng tiền",2025-08-22
911,bàn phím,2,negative,"shop giao nhanh, một vài phím bị liệt, sẽ ủng hộ tiếp",2025-03-24
912,bàn phím,5,positive,"đóng gói cẩn thận, switch phản hồi tốt, rất thích, đáng tiền",2025-04-05
913,bàn phím,2,negative,"shop giao nhanh, led không đều màu, đáng tiền",2025-08-18
914,sạc dự phòng,3,neutral,"săn sale nên thấy dùng được, chưa thấy vấn đề, hơi tiếc",2026-01-29
915,bàn phím,3,neutral,"gõ ổn, chưa có gì nổi bật",2025-06-19
916,giày thể thao,2,negative,"shop giao nhanh, size không chuẩn",2026-01-09
917,áo thun,4,positive,"shop giao nhanh, vải mềm, form đẹp",2025-03-01
918,tai nghe,4,positive,"đeo êm tai lâu không đau, đáng tiền",2025-01-29
919,sạc dự phòng,2,negative,sạc vào rất chậm,2025-10-03
920,nồi chiên,4,positive,"săn sale nên thấy nướng nhanh, chín đều, đáng tiền",2025-11-05
921,sạc dự phòng,2,negative,"shop giao nhanh, dung lượng không như quảng cáo, hơi tiếc",2025-07-09
922,áo thun,5,positive,"đóng gói cẩn thận, mặc thoải mái, đường may chắc, hơi tiếc",2026-03-24
923,sạc dự phòng,5,positive,"đóng gói cẩn thận, thiết kế đẹp, cầm chắc tay, sẽ ủng hộ tiếp",2026-02-17
924,giày thể thao,3,neutral,"đi ổn, đúng giá tiền",2025-02-14
925,bàn phím,5,positive,"gõ êm tay, led đẹp, hơi tiếc",2025-02-15
926,chuột,5,positive,"pin trâu, dùng mượt cả ngày, hơi tiếc",2025-12-30
927,sạc dự phòng,3,neutral,"săn sale nên thấy dùng được, chưa thấy vấn đề, đáng tiền",2025-10-11
928,áo thun,5,positive,"mặc thoải mái, đường may chắc, hơi tiếc",2025-04-25
929,chuột,3,neutral,săn sale nên thấy chưa dùng lâu nên chưa đánh giá thêm,2025-12-01
930,giày thể thao,3,neutral,"shop giao nhanh, mẫu đẹp nhưng chưa thử chạy lâu",2025-03-03
931,nồi chiên,4,positive,"săn sale nên thấy dung tích lớn, rất tiện",2025-08-12
932,nồi chiên,5,positive,"máy chạy êm, dễ vệ sinh",2025-01-09
933,nồi chiên,4,positive,"săn sale nên thấy máy chạy êm, dễ vệ sinh, sẽ ủng hộ tiếp",2025-07-02
934,bàn phím,5,positive,"đóng gói cẩn thận, keycap chắc chắn, build ngon",2025-05-29
935,tai nghe,1,negative,"shop giao nhanh, đeo hơi đau tai",2025-11-03
936,nồi chiên,5,positive,"đóng gói cẩn thận, dung tích lớn, rất tiện, đáng tiền",2025-12-17
937,giày thể thao,2,negative,"keo dán chưa chắc, sẽ ủng hộ tiếp",2025-09-23
938,tai nghe,5,positive,"shop giao nhanh, đeo êm tai lâu không đau",2025-04-22
939,bàn phím,1,negative,săn sale nên thấy led không đều màu,2025-03-01
940,nồi chiên,4,positive,"đóng gói cẩn thận, máy chạy êm, dễ vệ sinh, đáng tiền",2025-03-13
941,nồi chiên,5,positive,"đóng gói cẩn thận, dung tích lớn, rất tiện",2026-01-17
942,nồi chiên,4,positive,"shop giao nhanh, dung tích lớn, rất tiện, đáng tiền",2025-03-06
943,bàn phím,4,positive,"keycap chắc chắn, build ngon",2025-01-10
944,nồi chiên,5,positive,"nướng nhanh, chín đều",2026-02-11
945,giày thể thao,2,negative,"đóng gói cẩn thận, keo dán chưa chắc",2025-02-03
946,tai nghe,1,negative,"shop giao nhanh, đeo hơi đau tai",2025-04-13
947,bàn phím,1,negative,"đóng gói cẩn thận, một vài phím bị liệt",2025-06-28
948,tai nghe,4,positive,"âm thanh rõ, bass tốt",2025-09-28
949,bàn phím,1,negative,gõ hơi cứng và ồn,2025-04-20
950,sạc dự phòng,3,neutral,"đúng mô tả nhưng chưa nổi bật, sẽ ủng hộ tiếp",2025-08-14
951,giày thể thao,3,neutral,"săn sale nên thấy mẫu đẹp nhưng chưa thử chạy lâu, sẽ ủng hộ tiếp",2025-09-21
952,bàn phím,5,positive,"switch phản hồi tốt, rất thích",2025-03-11
953,áo thun,3,neutral,"đóng gói cẩn thận, mặc tạm ổn, hơi tiếc",2025-03-01
954,áo thun,5,positive,"vải mềm, form đẹp, hơi tiếc",2025-05-29
955,nồi chiên,4,positive,"đóng gói cẩn thận, dung tích lớn, rất tiện, sẽ ủng hộ tiếp",2025-01-07
956,giày thể thao,4,positive,"đế bám tốt, chạy thích",2025-03-03
957,bàn phím,4,positive,"đóng gói cẩn thận, gõ êm tay, led đẹp, sẽ ủng hộ tiếp",2025-06-23
958,bàn phím,1,negative,"săn sale nên thấy một vài phím bị liệt, hơi tiếc",2025-05-23
959,nồi chiên,2,negative,săn sale nên thấy vỏ có vết xước,2025-07-27
960,áo thun,2,negative,"size bị lệch, mặc không vừa, đáng tiền",2025-09-08
961,áo thun,4,positive,"vải mềm, form đẹp",2025-09-13
962,giày thể thao,4,positive,"đóng gói cẩn thận, nhẹ chân, đúng size, sẽ ủng hộ tiếp",2025-06-05
