review_id,product_category,rating,sentiment_label,review_text,date,clean_comment
709,áo thun,1,negative,"shop giao nhanh, size bị lệch, mặc không vừa",2025-07-25,cửa_hàng giao nhanh size bị lệch mặc không vừa
710,sạc dự phòng,4,positive,"đóng gói cẩn thận, thiết kế đẹp, cầm chắc tay",2025-06-16,đóng_gói cẩn_thận thiết_kế đẹp cầm_chắc tay
711,nồi chiên,5,positive,"shop giao nhanh, dung tích lớn, rất tiện",2025-10-07,cửa_hàng giao nhanh dung_tích lớn rất tiện
712,bàn phím,5,positive,"săn sale nên thấy switch phản hồi tốt, rất thích, hơi tiếc",2025-01-01,săn sale nên thấy switch phản_hồi tốt rất thích hơi tiếc
713,giày thể thao,5,positive,"shop giao nhanh, nhẹ chân, đúng size, đáng tiền",2025-01-04,cửa_hàng giao nhanh nhẹ chân đúng size đáng tiền
714,tai nghe,3,neutral,"đóng gói cẩn thận, âm thanh ở mức chấp nhận được",2025-09-19,đóng_gói cẩn_thận âm_thanh ở mức chấp_nhận được
715,sạc dự phòng,1,negative,"săn sale nên thấy sạc vào rất chậm, đáng tiền",2025-03-21,săn sale nên thấy sạc vào rất chậm đáng tiền
716,bàn phím,4,positive,"đóng gói cẩn thận, switch phản hồi tốt, rất thích",2025-10-20,đóng_gói cẩn_thận switch phản_hồi tốt rất thích
717,áo thun,1,negative,"đóng gói cẩn thận, chỉ thừa nhiều, hơi thất vọng, hơi tiếc",2025-03-30,đóng_gói cẩn_thận chỉ thừa nhiều hơi thất_vọng hơi tiếc
718,áo thun,3,neutral,"mặc tạm ổn, hơi tiếc",2025-02-10,mặc tạm ổn hơi tiếc
719,nồi chiên,5,positive,"săn sale nên thấy máy chạy êm, dễ vệ sinh",2026-03-22,săn sale nên thấy máy chạy êm_dễ vệ_sinh
720,nồi chiên,4,positive,"đóng gói cẩn thận, nướng nhanh, chín đều",2025-01-22,đóng_gói cẩn_thận nướng nhanh chín đều
721,tai nghe,2,negative,"shop giao nhanh, đeo hơi đau tai, sẽ ủng hộ tiếp",2025-01-26,cửa_hàng giao nhanh đeo hơi đau_tai sẽ ủng_hộ tiếp
722,giày thể thao,2,negative,size không chuẩn,2025-02-16,size không chuẩn
723,bàn phím,5,positive,"đóng gói cẩn thận, gõ êm tay, led đẹp",2025-09-01,đóng_gói cẩn_thận gõ êm_tay led đẹp
724,sạc dự phòng,2,negative,săn sale nên thấy sạc vào rất chậm,2025-08-11,săn sale nên thấy sạc vào rất chậm
725,nồi chiên,2,negative,"shop giao nhanh, nhiệt không đều như mong đợi, hơi tiếc",2025-07-22,cửa_hàng giao nhanh_nhiệt không đều như mong_đợi hơi tiếc
726,giày thể thao,1,negative,"đóng gói cẩn thận, keo dán chưa chắc, hơi tiếc",2025-06-15,đóng_gói cẩn_thận keo dán chưa chắc hơi tiếc
727,giày thể thao,3,neutral,"săn sale nên thấy chất lượng bình thường, hơi tiếc",2025-07-07,săn sale nên thấy chất_lượng bình_thường hơi tiếc
728,tai nghe,5,positive,"shop giao nhanh, đeo êm tai lâu không đau, đáng tiền",2025-11-12,cửa_hàng giao nhanh đeo êm_tai lâu không đau đáng tiền
729,nồi chiên,3,neutral,"nấu được nhưng không quá nhanh, sẽ ủng hộ tiếp",2025-04-13,nấu được nhưng không quá nhanh sẽ ủng_hộ tiếp
730,giày thể thao,4,positive,"nhẹ chân, đúng size, sẽ ủng hộ tiếp",2025-11-14,nhẹ chân đúng size sẽ ủng_hộ tiếp
731,bàn phím,3,neutral,"đúng mô tả nhưng giao hơi lâu, đáng tiền",2025-08-19,đúng mô_tả nhưng giao_hơi lâu đáng tiền
732,áo thun,4,positive,"vải mềm, form đẹp",2026-01-20,vải mềm form đẹp
733,tai nghe,1,negative,pin tụt nhanh,2025-01-23,pin tụt nhanh
734,tai nghe,5,positive,"mic thu âm rõ, gọi điện tốt, đáng tiền",2025-01-28,mic thu_âm rõ gọi điện tốt đáng tiền
735,áo thun,1,negative,"đóng gói cẩn thận, vải mỏng hơn mong đợi, đáng tiền",2026-03-19,đóng_gói cẩn_thận vải mỏng hơn mong_đợi đáng tiền
736,chuột,5,positive,"kết nối ổn định, không bị lag",2025-06-11,kết_nối ổn_định không bị lag
737,áo thun,3,neutral,"mặc tạm ổn, hơi tiếc",2025-10-15,mặc tạm ổn hơi tiếc
738,giày thể thao,4,positive,"săn sale nên thấy đế bám tốt, chạy thích, hơi tiếc",2026-01-17,săn sale nên thấy đế bám tốt chạy thích hơi tiếc
739,bàn phím,5,positive,"đóng gói cẩn thận, keycap chắc chắn, build ngon, sẽ ủng hộ tiếp",2025-09-14,đóng_gói cẩn_thận keycap chắc_chắn build ngon sẽ ủng_hộ tiếp
740,tai nghe,3,neutral,"âm thanh ở mức chấp nhận được, đáng tiền",2025-04-26,âm_thanh ở mức chấp_nhận được đáng tiền
741,bàn phím,5,positive,"săn sale nên thấy gõ êm tay, led đẹp",2025-12-14,săn sale nên thấy gõ êm_tay led đẹp
742,sạc dự phòng,3,neutral,"dùng được, chưa thấy vấn đề, sẽ ủng hộ tiếp",2025-08-07,dùng được chưa thấy vấn_đề sẽ ủng_hộ tiếp
743,tai nghe,3,neutral,"shop giao nhanh, chưa test lâu nên chưa rõ độ bền, sẽ ủng hộ tiếp",2025-12-01,cửa_hàng giao nhanh chưa test lâu nên chưa rõ độ bền sẽ ủng_hộ tiếp
744,bàn phím,1,negative,"led không đều màu, sẽ ủng hộ tiếp",2025-08-09,led không đều màu sẽ ủng_hộ tiếp
745,nồi chiên,4,positive,"nướng nhanh, chín đều",2026-01-04,nướng nhanh chín đều
746,chuột,4,positive,"săn sale nên thấy cầm vừa tay, phản hồi tốt, hơi tiếc",2025-06-05,săn sale nên thấy cầm vừa tay phản_hồi tốt hơi tiếc
747,áo thun,1,negative,"size bị lệch, mặc không vừa, sẽ ủng hộ tiếp",2025-04-05,size bị lệch mặc không vừa sẽ ủng_hộ tiếp
748,chuột,3,neutral,"shop giao nhanh, đúng mô tả, hiệu năng bình thường, sẽ ủng hộ tiếp",2025-12-18,cửa_hàng giao nhanh đúng mô_tả hiệu_năng bình_thường sẽ ủng_hộ tiếp
749,chuột,5,positive,"đóng gói cẩn thận, kết nối ổn định, không bị lag, sẽ ủng hộ tiếp",2026-03-13,đóng_gói cẩn_thận kết_nối ổn_định không bị lag sẽ ủng_hộ tiếp
750,áo thun,4,positive,"shop giao nhanh, vải mềm, form đẹp",2025-07-29,cửa_hàng giao nhanh vải mềm form đẹp
751,nồi chiên,3,neutral,"shop giao nhanh, dùng ổn, cần test thêm, sẽ ủng hộ tiếp",2025-02-03,cửa_hàng giao nhanh dùng ổn cần test thêm sẽ ủng_hộ tiếp
752,bàn phím,3,neutral,"đóng gói cẩn thận, dùng văn phòng khá ổn, hơi tiếc",2026-03-31,đóng_gói cẩn_thận dùng văn_phòng khá ổn_hơi tiếc
753,bàn phím,4,positive,"đóng gói cẩn thận, keycap chắc chắn, build ngon, hơi tiếc",2025-11-10,đóng_gói cẩn_thận keycap chắc_chắn build ngon_hơi tiếc
754,giày thể thao,1,negative,săn sale nên thấy đi hơi cứng chân,2026-03-26,săn sale nên thấy đi hơi cứng chân
755,bàn phím,1,negative,săn sale nên thấy gõ hơi cứng và ồn,2026-01-27,săn sale nên thấy gõ hơi cứng và ồn
756,giày thể thao,3,neutral,"săn sale nên thấy mẫu đẹp nhưng chưa thử chạy lâu, đáng tiền",2026-02-01,săn sale nên thấy mẫu đẹp nhưng chưa thử chạy lâu_đáng tiền
757,nồi chiên,4,positive,"máy chạy êm, dễ vệ sinh",2025-12-20,máy chạy êm_dễ vệ_sinh
758,sạc dự phòng,3,neutral,"dùng được, chưa thấy vấn đề",2025-04-03,dùng được chưa thấy vấn_đề
759,nồi chiên,2,negative,"đóng gói cẩn thận, vỏ có vết xước, hơi tiếc",2025-01-13,đóng_gói cẩn_thận vỏ có vết xước hơi tiếc
760,bàn phím,4,positive,"đóng gói cẩn thận, gõ êm tay, led đẹp, đáng tiền",2025-12-21,đóng_gói cẩn_thận gõ êm_tay led đẹp đáng tiền
761,giày thể thao,3,neutral,"đi ổn, đúng giá tiền, hơi tiếc",2025-11-21,đi ổn đúng giá tiền hơi tiếc
762,tai nghe,5,positive,"đeo êm tai lâu không đau, hơi tiếc",2025-01-23,đeo êm_tai lâu không đau hơi tiếc
763,nồi chiên,5,positive,"shop giao nhanh, nướng nhanh, chín đều, sẽ ủng hộ tiếp",2026-01-29,cửa_hàng giao nhanh nướng nhanh chín đều sẽ ủng_hộ tiếp
764,giày thể thao,5,positive,"săn sale nên thấy nhẹ chân, đúng size, đáng tiền",2025-11-17,săn sale nên thấy nhẹ chân đúng size đáng tiền
765,bàn phím,4,positive,"gõ êm tay, led đẹp, đáng tiền",2025-01-07,gõ êm_tay led đẹp đáng tiền
766,áo thun,5,positive,"săn sale nên thấy màu đẹp như hình, sẽ ủng hộ tiếp",2025-04-22,săn sale nên thấy màu đẹp như hình sẽ ủng_hộ tiếp
767,sạc dự phòng,2,negative,dung lượng không như quảng cáo,2025-11-04,dung_lượng không như quảng_cáo
768,chuột,5,positive,"shop giao nhanh, di chuột mượt, click nhạy, rất đáng tiền, sẽ ủng hộ tiếp",2025-01-29,cửa_hàng giao nhanh di_chuột mượt click_nhạy rất đáng tiền sẽ ủng_hộ tiếp
769,giày thể thao,4,positive,"nhẹ chân, đúng size",2025-06-02,nhẹ chân đúng size
770,tai nghe,3,neutral,"shop giao nhanh, nghe ổn trong tầm giá, sẽ ủng hộ tiếp",2025-12-11,cửa_hàng giao nhanh nghe ổn trong tầm_giá sẽ ủng_hộ tiếp
771,tai nghe,2,negative,"đeo hơi đau tai, đáng tiền",2025-01-19,đeo hơi đau_tai đáng tiền
772,chuột,3,neutral,"chưa dùng lâu nên chưa đánh giá thêm, hơi tiếc",2026-03-08,chưa dùng lâu nên chưa đánh_giá thêm hơi tiếc
773,sạc dự phòng,5,positive,"đóng gói cẩn thận, sạc nhanh, pin đúng dung lượng, đáng tiền",2025-09-27,đóng_gói cẩn_thận sạc nhanh pin đúng dung_lượng đáng tiền
774,áo thun,1,negative,"size bị lệch, mặc không vừa",2025-02-14,size bị lệch mặc không vừa
775,áo thun,2,negative,"đóng gói cẩn thận, chỉ thừa nhiều, hơi thất vọng, đáng tiền",2025-09-27,đóng_gói cẩn_thận chỉ thừa nhiều hơi thất_vọng đáng tiền
776,sạc dự phòng,3,neutral,"đúng mô tả nhưng chưa nổi bật, hơi tiếc",2025-09-24,đúng mô_tả nhưng chưa nổi_bật hơi tiếc
777,giày thể thao,1,negative,"shop giao nhanh, size không chuẩn, đáng tiền",2025-04-10,cửa_hàng giao nhanh size không chuẩn đáng tiền
778,chuột,5,positive,"pin trâu, dùng mượt cả ngày, hơi tiếc",2025-07-31,pin trâu dùng mượt cả ngày hơi tiếc
779,chuột,4,positive,"đóng gói cẩn thận, pin trâu, dùng mượt cả ngày, đáng tiền",2026-02-09,đóng_gói cẩn_thận pin trâu dùng mượt cả ngày đáng tiền
780,chuột,5,positive,"đóng gói cẩn thận, di chuột mượt, click nhạy, rất đáng tiền, đáng tiền",2025-07-22,đóng_gói cẩn_thận di_chuột mượt click_nhạy rất đáng tiền đáng tiền
781,giày thể thao,1,negative,"đóng gói cẩn thận, keo dán chưa chắc, đáng tiền",2025-12-11,đóng_gói cẩn_thận keo dán chưa chắc đáng tiền
782,áo thun,3,neutral,"shop giao nhanh, đúng mô tả, chất vải bình thường, hơi tiếc",2026-04-02,cửa_hàng giao nhanh đúng mô_tả chất vải bình_thường hơi tiếc
783,nồi chiên,2,negative,vỏ có vết xước,2025-06-03,vỏ có vết xước
784,sạc dự phòng,1,negative,"sạc vào rất chậm, đáng tiền",2026-02-14,sạc vào rất chậm đáng tiền
785,nồi chiên,4,positive,"đóng gói cẩn thận, nướng nhanh, chín đều, hơi tiếc",2025-11-17,đóng_gói cẩn_thận nướng nhanh chín đều hơi tiếc
786,sạc dự phòng,3,neutral,"đúng mô tả nhưng chưa nổi bật, đáng tiền",2025-12-28,đúng mô_tả nhưng chưa nổi_bật đáng tiền
787,nồi chiên,4,positive,"máy chạy êm, dễ vệ sinh, hơi tiếc",2026-03-26,máy chạy êm_dễ vệ_sinh hơi tiếc
788,bàn phím,5,positive,"đóng gói cẩn thận, keycap chắc chắn, build ngon, sẽ ủng hộ tiếp",2025-02-27,đóng_gói cẩn_thận keycap chắc_chắn build ngon sẽ ủng_hộ tiếp
789,tai nghe,3,neutral,nghe ổn trong tầm giá,2026-02-14,nghe ổn trong tầm giá
790,áo thun,3,neutral,"săn sale nên thấy đúng mô tả, chất vải bình thường",2025-06-08,săn sale nên thấy đúng mô_tả chất vải bình_thường
791,nồi chiên,4,positive,"nướng nhanh, chín đều, hơi tiếc",2025-07-18,nướng nhanh chín đều hơi tiếc
792,giày thể thao,3,neutral,mẫu đẹp nhưng chưa thử chạy lâu,2026-03-23,mẫu đẹp nhưng chưa thử chạy lâu
793,chuột,4,positive,"cầm vừa tay, phản hồi tốt",2026-01-24,cầm vừa tay phản_hồi tốt
794,tai nghe,2,negative,"shop giao nhanh, âm bị rè khi mở lớn, đáng tiền",2025-05-22,cửa_hàng giao nhanh_âm bị rè khi mở lớn đáng tiền
795,sạc dự phòng,5,positive,"shop giao nhanh, thiết kế đẹp, cầm chắc tay, sẽ ủng hộ tiếp",2025-05-21,cửa_hàng giao nhanh thiết_kế đẹp cầm chắc tay sẽ ủng_hộ tiếp
796,chuột,4,positive,"cầm vừa tay, phản hồi tốt, đáng tiền",2025-05-19,cầm vừa tay phản_hồi tốt đáng tiền
797,bàn phím,3,neutral,"gõ ổn, chưa có gì nổi bật, đáng tiền",2025-11-10,gõ ổn chưa có gì nổi_bật đáng tiền
798,tai nghe,1,negative,săn sale nên thấy âm bị rè khi mở lớn,2025-02-24,săn sale nên thấy âm bị rè khi mở lớn
799,áo thun,5,positive,"vải mềm, form đẹp",2025-11-19,vải mềm form đẹp
800,nồi chiên,2,negative,"đóng gói cẩn thận, vỏ có vết xước, sẽ ủng hộ tiếp",2026-01-01,đóng_gói cẩn_thận vỏ có vết xước sẽ ủng_hộ tiếp
801,nồi chiên,2,negative,"shop giao nhanh, nhiệt không đều như mong đợi",2026-02-21,cửa_hàng giao nhanh_nhiệt không đều như mong_đợi
802,nồi chiên,3,neutral,"đóng gói cẩn thận, nấu được nhưng không quá nhanh, hơi tiếc",2025-08-29,đóng_gói cẩn_thận nấu được nhưng không quá nhanh hơi tiếc
803,bàn phím,3,neutral,"săn sale nên thấy đúng mô tả nhưng giao hơi lâu, sẽ ủng hộ tiếp",2025-12-25,săn sale nên thấy đúng mô_tả nhưng giao_hơi lâu sẽ ủng_hộ tiếp
804,giày thể thao,5,positive,"đế bám tốt, chạy thích",2025-09-01,đế bám tốt chạy thích
805,chuột,5,positive,"đóng gói cẩn thận, cầm vừa tay, phản hồi tốt",2025-10-22,đóng_gói cẩn_thận cầm vừa tay phản_hồi tốt
806,bàn phím,1,negative,led không đều màu,2026-02-10,led không đều màu
807,tai nghe,2,negative,"âm bị rè khi mở lớn, sẽ ủng hộ tiếp",2025-10-08,âm bị rè khi mở lớn sẽ ủng_hộ tiếp
808,bàn phím,3,neutral,"shop giao nhanh, đúng mô tả nhưng giao hơi lâu",2025-08-09,cửa_hàng giao nhanh đúng mô_tả nhưng giao_hơi lâu
809,nồi chiên,3,neutral,"dùng ổn, cần test thêm",2026-03-05,dùng ổn cần test thêm
810,áo thun,5,positive,"màu đẹp như hình, hơi tiếc",2025-04-01,màu đẹp như hình_hơi tiếc
811,tai nghe,3,neutral,"chưa test lâu nên chưa rõ độ bền, hơi tiếc",2025-06-17,chưa test lâu nên chưa rõ độ bền_hơi tiếc
812,áo thun,1,negative,"shop giao nhanh, size bị lệch, mặc không vừa",2026-01-22,cửa_hàng giao nhanh size bị lệch mặc không vừa
813,giày thể thao,3,neutral,"mẫu đẹp nhưng chưa thử chạy lâu, đáng tiền",2025-07-19,mẫu đẹp nhưng chưa thử chạy lâu_đáng tiền
814,sạc dự phòng,1,negative,"đóng gói cẩn thận, máy hơi nóng khi sạc, đáng tiền",2025-10-19,đóng_gói cẩn_thận máy hơi nóng khi sạc đáng tiền
815,nồi chiên,3,neutral,"đóng gói cẩn thận, đúng mô tả, mức trung bình",2025-10-26,đóng_gói cẩn_thận đúng mô_tả mức trung_bình
816,chuột,1,negative,"con lăn bị kẹt, trải nghiệm tệ, đáng tiền",2025-10-09,con_lăn bị kẹt trải_nghiệm tệ đáng tiền
817,chuột,5,positive,"cầm vừa tay, phản hồi tốt, sẽ ủng hộ tiếp",2025-08-10,cầm vừa tay phản_hồi tốt sẽ ủng_hộ tiếp
818,giày thể thao,2,negative,"săn sale nên thấy đi hơi cứng chân, hơi tiếc",2025-10-07,săn sale nên thấy đi hơi cứng chân hơi tiếc
819,bàn phím,1,negative,"một vài phím bị liệt, hơi tiếc",2026-03-08,một_vài phím bị liệt hơi tiếc
820,tai nghe,3,neutral,"shop giao nhanh, chưa test lâu nên chưa rõ độ bền, sẽ ủng hộ tiếp",2025-01-06,cửa_hàng giao nhanh chưa test lâu nên chưa rõ độ bền sẽ ủng_hộ tiếp
821,chuột,2,negative,"shop giao nhanh, kết nối chập chờn, dùng bực mình",2025-03-12,cửa_hàng giao nhanh kết_nối chập_chờn dùng bực_mình
